"","RAV4483","RAV95","RAV4489","RAV2670","RAV1301","RAV1959","RAV1302","RAV988","RAV987","RAV3033","RAV1002","RAV1125","RAV4689","RAV2673","RAV1960","RAV996","RAV4486","RAV998","RAV999","RAV1001","RAV4113"
"patient.samples.sample.3.portions.portion.analytes.analyte.2.is_derived_from_ffpe",0.0160070655152197,0.341218379250405,0.203701144662572,0.232986742573741,0.17220899743323,0.497675191968552,0.209787744068699,0.0403066430982544,0.785880399638415,0.412997002894522,0.719004927459983,0.288214006103217,0.568298855252324,0.116929805592218,0.0550759362551267,0.333524892103922,0.481751447969057,0.00295797465992205,0.104234146388119,0.80718434117285,0.213876159233991
"patient.samples.sample.3.portions.portion.analytes.analyte.2.protocols.protocol.experimental_protocol_type",0.00458304295179326,0.254125418483503,0.228458572932544,0.280120700922097,0.203923293402054,0.78759858051894,0.438640940828098,0.0323126092054712,0.935476774297054,0.324611752315924,0.632714263703462,0.228082894389613,0.742974215175904,0.0408287044861523,0.0943084021958277,0.272569092604085,0.644189134161102,0.000105549251660807,0.266965290792783,0.945797138408704,0.255689848460827
"patient.samples.sample.3.portions.portion.analytes.analyte.2.spectrophotometer_method",0.010789884106797,0.413797136362633,0.333808442962392,0.37857788246364,0.266190441643142,0.804224569485413,0.430110311717394,0.0501213039897148,0.966409277311475,0.504724012499376,0.963358234613327,0.376431473361276,0.836508545575105,0.10341254181664,0.0965615780333971,0.495655802848794,0.708289333001383,0.000150466085532401,0.350227538196975,0.942989219891539,0.321606648194678
"patient.samples.sample.3.portions.portion.analytes.analyte.3.aliquots.aliquot.bcr_aliquot_barcode",3.58728729059753e-05,3.68342739809016e-05,0.0333410042402717,0.411830430858359,0.337692408287891,0.432335148795907,0.80060397843381,0.0991059256314029,0.490289442605741,0.0264862638445211,0.000258658677390264,0.148913219320923,0.513764043406823,0.0118361129660046,0.211262640531412,0.0768433776159913,0.0753031042922038,0.00079301617108231,0.00120261382239409,0.0846977581367137,0.0287262750564538
"patient.samples.sample.3.portions.portion.analytes.analyte.3.aliquots.aliquot.bcr_aliquot_uuid",3.58728729059759e-05,3.68342739809022e-05,0.0333410042402718,0.41183043085837,0.337692408287899,0.432335148795908,0.800603978433813,0.0991059256314052,0.490289442605746,0.0264862638445225,0.000258658677390257,0.148913219320923,0.513764043406839,0.0118361129660047,0.211262640531411,0.0768433776159913,0.0753031042922044,0.000793016171082268,0.00120261382239404,0.0846977581367141,0.0287262750564538
"patient.samples.sample.3.portions.portion.analytes.analyte.3.aliquots.aliquot.is_derived_from_ffpe",0.00108853533844459,0.117752995047753,0.0871741207717382,0.111813010750152,0.0747271820641514,0.638257427788269,0.234646447403064,0.00869808721890734,0.716078846924896,0.161861357662815,0.824975944028423,0.0982671222610308,0.870518647399006,0.0148730940658972,0.0307705418165089,0.123663191543877,0.349807867899402,2.36114971168442e-05,0.211744072532217,0.740147604439398,0.0994636244346458
"patient.samples.sample.3.portions.portion.analytes.analyte.3.aliquots.aliquot.plate_id",0.0276961584515757,0.326376044294691,0.259366169399827,0.631352572797634,0.54647263351242,0.967782133275356,0.903239949062794,0.0626761720983784,0.998551974575909,0.453248440067223,0.284712744003289,0.158047956800634,0.955293719501597,0.0832932163899358,0.268695497617715,0.439808306613438,0.117827322239369,0.00124341119003623,0.26716498618182,0.851426197451087,0.149216650014578
"patient.samples.sample.3.portions.portion.analytes.analyte.3.aliquots.aliquot.plate_row",4.286352946049e-05,1.44762171732017e-05,0.00523106590755317,0.242077591980994,0.197220453790761,0.281525067449193,0.459701321491493,0.0313579850553652,0.286986731986273,0.00974117213219731,4.14501394634161e-05,0.0623500341839106,0.281195109578472,0.000822432571248802,0.0284955043038322,0.0542791357050812,0.0597409923633905,0.00148109436962493,0.000501543672023756,0.0239438475426191,0.361486508511001
"patient.samples.sample.3.portions.portion.analytes.analyte.3.analyte_type",0.00108853533844459,0.117752995047753,0.0871741207717382,0.111813010750152,0.0747271820641514,0.638257427788269,0.234646447403064,0.00869808721890734,0.716078846924896,0.161861357662815,0.824975944028423,0.0982671222610308,0.870518647399006,0.0148730940658972,0.0307705418165089,0.123663191543877,0.349807867899402,2.36114971168442e-05,0.211744072532217,0.740147604439398,0.0994636244346458
"patient.samples.sample.3.portions.portion.analytes.analyte.3.analyte_type_id",0.00108853533844459,0.117752995047753,0.0871741207717382,0.111813010750152,0.0747271820641514,0.638257427788269,0.234646447403064,0.00869808721890734,0.716078846924896,0.161861357662815,0.824975944028423,0.0982671222610308,0.870518647399006,0.0148730940658972,0.0307705418165089,0.123663191543877,0.349807867899402,2.36114971168442e-05,0.211744072532217,0.740147604439398,0.0994636244346458
"patient.samples.sample.3.portions.portion.analytes.analyte.3.bcr_analyte_barcode",3.58728729059753e-05,3.68342739809016e-05,0.0333410042402717,0.411830430858359,0.337692408287891,0.432335148795907,0.80060397843381,0.0991059256314029,0.490289442605741,0.0264862638445211,0.000258658677390264,0.148913219320923,0.513764043406823,0.0118361129660046,0.211262640531412,0.0768433776159913,0.0753031042922038,0.00079301617108231,0.00120261382239409,0.0846977581367137,0.0287262750564538
"patient.samples.sample.3.portions.portion.analytes.analyte.3.bcr_analyte_uuid",3.58728729059753e-05,3.68342739809013e-05,0.0333410042402721,0.411830430858371,0.337692408287899,0.43233514879591,0.800603978433815,0.0991059256314055,0.490289442605748,0.0264862638445223,0.000258658677390255,0.148913219320923,0.51376404340684,0.0118361129660047,0.211262640531413,0.0768433776159919,0.0753031042922042,0.000793016171082292,0.00120261382239403,0.0846977581367142,0.0287262750564538
"patient.samples.sample.3.portions.portion.analytes.analyte.3.dna.normal_tumor_genotype_match",0.00108853533844459,0.117752995047753,0.0871741207717382,0.111813010750152,0.0747271820641514,0.638257427788269,0.234646447403064,0.00869808721890734,0.716078846924896,0.161861357662815,0.824975944028423,0.0982671222610308,0.870518647399006,0.0148730940658972,0.0307705418165089,0.123663191543877,0.349807867899402,2.36114971168442e-05,0.211744072532217,0.740147604439398,0.0994636244346458
"patient.samples.sample.3.portions.portion.analytes.analyte.3.dna.pcr_amplification_successful",0.00108853533844459,0.117752995047753,0.0871741207717382,0.111813010750152,0.0747271820641514,0.638257427788269,0.234646447403064,0.00869808721890734,0.716078846924896,0.161861357662815,0.824975944028423,0.0982671222610308,0.870518647399006,0.0148730940658972,0.0307705418165089,0.123663191543877,0.349807867899402,2.36114971168442e-05,0.211744072532217,0.740147604439398,0.0994636244346458
"patient.samples.sample.3.portions.portion.analytes.analyte.3.gel_image_file",0.00108853533844459,0.117752995047753,0.0871741207717382,0.111813010750152,0.0747271820641514,0.638257427788269,0.234646447403064,0.00869808721890734,0.716078846924896,0.161861357662815,0.824975944028423,0.0982671222610308,0.870518647399006,0.0148730940658972,0.0307705418165089,0.123663191543877,0.349807867899402,2.36114971168442e-05,0.211744072532217,0.740147604439398,0.0994636244346458
"patient.samples.sample.3.portions.portion.analytes.analyte.3.is_derived_from_ffpe",0.00108853533844459,0.117752995047753,0.0871741207717382,0.111813010750152,0.0747271820641514,0.638257427788269,0.234646447403064,0.00869808721890734,0.716078846924896,0.161861357662815,0.824975944028423,0.0982671222610308,0.870518647399006,0.0148730940658972,0.0307705418165089,0.123663191543877,0.349807867899402,2.36114971168442e-05,0.211744072532217,0.740147604439398,0.0994636244346458
"patient.samples.sample.3.portions.portion.analytes.analyte.3.protocols.protocol.experimental_protocol_type",0.00108853533844459,0.117752995047753,0.0871741207717382,0.111813010750152,0.0747271820641514,0.638257427788269,0.234646447403064,0.00869808721890734,0.716078846924896,0.161861357662815,0.824975944028423,0.0982671222610308,0.870518647399006,0.0148730940658972,0.0307705418165089,0.123663191543877,0.349807867899402,2.36114971168442e-05,0.211744072532217,0.740147604439398,0.0994636244346458
"patient.samples.sample.3.portions.portion.analytes.analyte.3.spectrophotometer_method",0.00108853533844459,0.117752995047753,0.0871741207717382,0.111813010750152,0.0747271820641514,0.638257427788269,0.234646447403064,0.00869808721890734,0.716078846924896,0.161861357662815,0.824975944028423,0.0982671222610308,0.870518647399006,0.0148730940658972,0.0307705418165089,0.123663191543877,0.349807867899402,2.36114971168442e-05,0.211744072532217,0.740147604439398,0.0994636244346458
"patient.samples.sample.3.portions.portion.analytes.analyte.aliquots.aliquot.2.bcr_aliquot_barcode",0.00200230956293906,0.00126415569841046,0.197812288845962,0.490322047414048,0.41575164814063,0.777533605308998,0.870774424980896,0.279001875653821,0.638572436423242,0.0685143477137342,0.00224826941671781,0.331990922887719,0.744080762552707,0.0384902857555237,0.480614565040385,0.324915819497917,0.237122494824465,0.00523931006413078,0.0273249653215591,0.361821926233883,0.218670672644475
"patient.samples.sample.3.portions.portion.analytes.analyte.aliquots.aliquot.2.bcr_aliquot_uuid",0.00200230956293907,0.00126415569841049,0.197812288845964,0.490322047414047,0.415751648140628,0.777533605308998,0.870774424980896,0.279001875653822,0.638572436423242,0.0685143477137346,0.00224826941671783,0.331990922887721,0.744080762552709,0.0384902857555241,0.480614565040383,0.324915819497918,0.237122494824467,0.00523931006413073,0.0273249653215596,0.361821926233882,0.218670672644477
"patient.samples.sample.3.portions.portion.analytes.analyte.aliquots.aliquot.2.is_derived_from_ffpe",0.0380171899067613,0.493370637781604,0.241389617259558,0.504829366496722,0.394850312327343,0.665649739616034,0.411839923860329,0.0915633064884886,0.916673404784635,0.800597656984602,0.494940935960077,0.40366808683958,0.358246646339102,0.228736258591233,0.0889050415151748,0.393842516902317,0.610879826318827,0.0132507237867263,0.0829179147189049,0.949844276233005,0.292402035141594
"patient.samples.sample.3.portions.portion.analytes.analyte.aliquots.aliquot.2.plate_id",0.154809012630896,0.610388751183335,0.617079936101773,0.374208942243954,0.309427359200345,0.972377869420284,0.658701185443683,0.109875372885595,0.747854692704073,0.347772636069548,0.307553168659648,0.495755322235067,0.8725632302664,0.119023458432126,0.366657866398259,0.599626273176527,0.594428535520364,0.0249013481823046,0.769419740700673,0.986772590217358,0.819812387930967
"patient.samples.sample.3.portions.portion.analytes.analyte.aliquots.aliquot.2.plate_row",0.127745641338625,0.136228913600069,0.148075121270426,0.714308810317604,0.674611970919613,0.5387984996403,0.733339992924469,0.51329720151513,0.720047250847181,0.585227846794858,0.0944711650642521,0.312110562799207,0.689482402195049,0.175273358734826,0.645496666524431,0.272461637659701,0.383039343275921,0.0246550566392737,0.0515849669259233,0.418625072566105,0.581135005826934
"patient.samples.sample.3.portions.portion.analytes.analyte.aliquots.aliquot.3.bcr_aliquot_barcode",0.000293247345895274,0.000177410485724573,0.113204035030158,0.510778765821843,0.444935049368098,0.549197892671808,0.838432518966915,0.157336225935937,0.644347360372473,0.0497964148783095,0.00187158509262396,0.310246851950023,0.675477607749604,0.0453644641100796,0.455363361053509,0.217529120685311,0.267326282370802,0.0109609777213754,0.00487636157432081,0.153034784892206,0.0822826023395825
"patient.samples.sample.3.portions.portion.analytes.analyte.aliquots.aliquot.3.bcr_aliquot_uuid",0.000293247345895276,0.000177410485724579,0.113204035030158,0.510778765821845,0.444935049368098,0.549197892671806,0.838432518966916,0.157336225935937,0.644347360372474,0.0497964148783101,0.00187158509262396,0.31024685195002,0.675477607749603,0.0453644641100793,0.455363361053512,0.217529120685311,0.267326282370802,0.0109609777213754,0.00487636157432085,0.153034784892206,0.0822826023395826
"patient.samples.sample.3.portions.portion.analytes.analyte.aliquots.aliquot.3.is_derived_from_ffpe",0.00534003320753863,0.187401052725932,0.266505084038322,0.167813702139232,0.107539292361766,0.410932890060118,0.207550751293958,0.0232067189800712,0.811269733872067,0.240980042423351,0.706273242781005,0.396742943805184,0.693181339750764,0.0788230396294493,0.103171743503801,0.466966154415811,0.695171709970048,0.00415678032900457,0.166549206394736,0.588180818889736,0.173454511826359
"patient.samples.sample.3.portions.portion.analytes.analyte.aliquots.aliquot.3.plate_id",0.0185853470997971,0.227678789006799,0.390732138478897,0.345074092073353,0.281382233630557,0.855864324393078,0.519253795260177,0.0171842522400242,0.961141246956474,0.240311551824995,0.291238793418806,0.479930684312793,0.973629232668016,0.0994187690626281,0.262773597744315,0.384591994327311,0.901885541793586,0.0275434015871725,0.307733430088532,0.932914872233309,0.436533681973931
"patient.samples.sample.3.portions.portion.analytes.analyte.aliquots.aliquot.3.plate_row",0.00869028569800363,0.0182807682265795,0.0108230553896986,0.385377080716326,0.319456227837164,0.138889540675421,0.449421266625546,0.078391415671432,0.404997583801561,0.168416079240152,0.0463482088159303,0.0569038695964349,0.476133622049309,0.0148805867978512,0.387802479584651,0.0876647391279159,0.109747754590057,0.0143723081296161,0.0420593450085222,0.161570374014989,0.354741392597935
"patient.samples.sample.3.portions.portion.analytes.analyte.aliquots.aliquot.bcr_aliquot_barcode",0.00200230956293906,0.00126415569841046,0.197812288845962,0.490322047414048,0.41575164814063,0.777533605308998,0.870774424980896,0.279001875653821,0.638572436423242,0.0685143477137342,0.00224826941671781,0.331990922887719,0.744080762552707,0.0384902857555237,0.480614565040385,0.324915819497917,0.237122494824465,0.00523931006413078,0.0273249653215591,0.361821926233883,0.218670672644475
"patient.samples.sample.3.portions.portion.analytes.analyte.aliquots.aliquot.bcr_aliquot_uuid",0.00200230956293909,0.00126415569841047,0.197812288845964,0.490322047414049,0.41575164814063,0.777533605309,0.870774424980897,0.27900187565382,0.638572436423243,0.0685143477137342,0.00224826941671784,0.331990922887719,0.74408076255271,0.0384902857555237,0.480614565040384,0.324915819497919,0.237122494824465,0.00523931006413087,0.0273249653215591,0.361821926233886,0.218670672644475
"patient.samples.sample.3.portions.portion.analytes.analyte.aliquots.aliquot.is_derived_from_ffpe",0.0380171899067613,0.493370637781604,0.241389617259558,0.504829366496722,0.394850312327343,0.665649739616034,0.411839923860329,0.0915633064884886,0.916673404784635,0.800597656984602,0.494940935960077,0.40366808683958,0.358246646339102,0.228736258591233,0.0889050415151748,0.393842516902317,0.610879826318827,0.0132507237867263,0.0829179147189049,0.949844276233005,0.292402035141594
"patient.samples.sample.3.portions.portion.analytes.analyte.aliquots.aliquot.plate_id",0.154809012630896,0.610388751183335,0.617079936101773,0.374208942243954,0.309427359200345,0.972377869420284,0.658701185443683,0.109875372885595,0.747854692704073,0.347772636069548,0.307553168659648,0.495755322235067,0.8725632302664,0.119023458432126,0.366657866398259,0.599626273176527,0.594428535520364,0.0249013481823046,0.769419740700673,0.986772590217358,0.819812387930967
"patient.samples.sample.3.portions.portion.analytes.analyte.aliquots.aliquot.plate_row",0.127745641338625,0.136228913600069,0.148075121270426,0.714308810317604,0.674611970919613,0.5387984996403,0.733339992924469,0.51329720151513,0.720047250847181,0.585227846794858,0.0944711650642521,0.312110562799207,0.689482402195049,0.175273358734826,0.645496666524431,0.272461637659701,0.383039343275921,0.0246550566392737,0.0515849669259233,0.418625072566105,0.581135005826934
"patient.samples.sample.3.portions.portion.analytes.analyte.analyte_type",0.0471714117962393,0.519272480237367,0.44622093965537,0.18901568503096,0.165956874635992,0.65452907877129,0.252003217370401,0.0942849150591641,0.533011215057662,0.207649224787107,0.550073895042062,0.50343107338831,0.441572719234881,0.20948881922106,0.152404893538349,0.618127457785959,0.701547382602704,0.00782995657521155,0.224012480589321,0.657265063824031,0.434934580536489
"patient.samples.sample.3.portions.portion.analytes.analyte.analyte_type_id",0.0471714117962393,0.519272480237367,0.44622093965537,0.18901568503096,0.165956874635992,0.65452907877129,0.252003217370401,0.0942849150591641,0.533011215057662,0.207649224787107,0.550073895042062,0.50343107338831,0.441572719234881,0.20948881922106,0.152404893538349,0.618127457785959,0.701547382602704,0.00782995657521155,0.224012480589321,0.657265063824031,0.434934580536489
"patient.samples.sample.3.portions.portion.analytes.analyte.bcr_analyte_barcode",0.00200230956293906,0.00126415569841046,0.197812288845962,0.490322047414048,0.41575164814063,0.777533605308998,0.870774424980896,0.279001875653821,0.638572436423242,0.0685143477137342,0.00224826941671781,0.331990922887719,0.744080762552707,0.0384902857555237,0.480614565040385,0.324915819497917,0.237122494824465,0.00523931006413078,0.0273249653215591,0.361821926233883,0.218670672644475
"patient.samples.sample.3.portions.portion.analytes.analyte.bcr_analyte_uuid",0.00200230956293909,0.00126415569841046,0.19781228884596,0.490322047414046,0.415751648140628,0.777533605308999,0.870774424980897,0.279001875653817,0.638572436423243,0.0685143477137344,0.00224826941671788,0.331990922887714,0.744080762552709,0.0384902857555233,0.480614565040385,0.324915819497915,0.23712249482446,0.00523931006413093,0.0273249653215595,0.361821926233886,0.218670672644476
"patient.samples.sample.3.portions.portion.analytes.analyte.dna.normal_tumor_genotype_match",0.0160070655152197,0.341218379250405,0.203701144662572,0.232986742573741,0.17220899743323,0.497675191968552,0.209787744068699,0.0403066430982544,0.785880399638415,0.412997002894522,0.719004927459983,0.288214006103217,0.568298855252324,0.116929805592218,0.0550759362551267,0.333524892103922,0.481751447969057,0.00295797465992205,0.104234146388119,0.80718434117285,0.213876159233991
"patient.samples.sample.3.portions.portion.analytes.analyte.dna.pcr_amplification_successful",0.0105740437493715,0.318809205614537,0.332998513844744,0.366156433101091,0.245093322703664,0.795061291860632,0.441885966042028,0.0386050580104881,0.963847055788666,0.362985236235258,0.664493931648312,0.292104264278125,0.78098003384134,0.0549594723917412,0.0924122137165856,0.505318502330855,0.695302346917985,0.00201836592110033,0.262116993541656,0.925811848371644,0.307926299547071
"patient.samples.sample.3.portions.portion.analytes.analyte.gel_image_file",0.0380171899067613,0.493370637781604,0.241389617259558,0.504829366496722,0.394850312327343,0.665649739616034,0.411839923860329,0.0915633064884886,0.916673404784635,0.800597656984602,0.494940935960077,0.40366808683958,0.358246646339102,0.228736258591233,0.0889050415151748,0.393842516902317,0.610879826318827,0.0132507237867263,0.0829179147189049,0.949844276233005,0.292402035141594
"patient.samples.sample.3.portions.portion.analytes.analyte.is_derived_from_ffpe",0.0380171899067613,0.493370637781604,0.241389617259558,0.504829366496722,0.394850312327343,0.665649739616034,0.411839923860329,0.0915633064884886,0.916673404784635,0.800597656984602,0.494940935960077,0.40366808683958,0.358246646339102,0.228736258591233,0.0889050415151748,0.393842516902317,0.610879826318827,0.0132507237867263,0.0829179147189049,0.949844276233005,0.292402035141594
"patient.samples.sample.3.portions.portion.analytes.analyte.protocols.protocol.experimental_protocol_type",0.0559555028875503,0.501260677353031,0.417050751294242,0.215049869535584,0.20656053361112,0.837074558380885,0.337266256335638,0.0536085671632587,0.691848212470519,0.205791057838978,0.700700202814223,0.374203989424829,0.650663743112911,0.150386804314679,0.163201578281184,0.403715132185187,0.784176472736478,0.0201514779472168,0.388241589076369,0.841075823657221,0.523211811946268
"patient.samples.sample.3.portions.portion.analytes.analyte.spectrophotometer_method",0.0942866009928444,0.781846221887927,0.472275049339406,0.396488633012918,0.359446002566494,0.691889049417802,0.424778245778922,0.20275786429153,0.623546888603316,0.765861528780319,0.720960686521769,0.618817575205521,0.629007885965479,0.462845603034059,0.176429266424204,0.551242748536718,0.862213470725867,0.0135350246165695,0.178915394907434,0.885955102769463,0.444871041847284
"patient.samples.sample.3.portions.portion.bcr_portion_barcode",0.00200230956293906,0.00126415569841046,0.197812288845962,0.490322047414048,0.41575164814063,0.777533605308998,0.870774424980896,0.279001875653821,0.638572436423242,0.0685143477137342,0.00224826941671781,0.331990922887719,0.744080762552707,0.0384902857555237,0.480614565040385,0.324915819497917,0.237122494824465,0.00523931006413078,0.0273249653215591,0.361821926233883,0.218670672644475
"patient.samples.sample.3.portions.portion.bcr_portion_uuid",0.00200230956293907,0.00126415569841049,0.197812288845962,0.490322047414048,0.415751648140626,0.777533605308996,0.870774424980895,0.27900187565382,0.63857243642324,0.0685143477137339,0.00224826941671787,0.331990922887719,0.744080762552708,0.0384902857555239,0.480614565040385,0.324915819497916,0.237122494824465,0.00523931006413083,0.0273249653215591,0.361821926233882,0.218670672644475
"patient.samples.sample.3.portions.portion.is_ffpe",0.0380171899067613,0.493370637781604,0.241389617259558,0.504829366496722,0.394850312327343,0.665649739616034,0.411839923860329,0.0915633064884886,0.916673404784635,0.800597656984602,0.494940935960077,0.40366808683958,0.358246646339102,0.228736258591233,0.0889050415151748,0.393842516902317,0.610879826318827,0.0132507237867263,0.0829179147189049,0.949844276233005,0.292402035141594
"patient.samples.sample.3.portions.portion.slides.slide.bcr_slide_barcode",0.00062568576995212,0.000405311084009397,0.140769526816785,0.372568457619094,0.28869476168798,0.588023624979613,0.762255413524719,0.217720412145566,0.492679266893313,0.0414351144140668,0.000779897773229618,0.279435623497354,0.645656273824629,0.0287978389761032,0.361439434371535,0.256595674048302,0.228668271075579,0.00232795026970215,0.0119322132469749,0.190669655218487,0.12943005408182
"patient.samples.sample.3.portions.portion.slides.slide.bcr_slide_uuid",0.00062568576995212,0.000405311084009408,0.140769526816786,0.372568457619096,0.288694761687978,0.588023624979613,0.762255413524719,0.217720412145567,0.492679266893315,0.041435114414067,0.000779897773229611,0.279435623497356,0.645656273824635,0.0287978389761035,0.361439434371536,0.256595674048302,0.228668271075582,0.00232795026970218,0.0119322132469748,0.190669655218486,0.129430054081821
"patient.samples.sample.3.portions.portion.slides.slide.image_file_name",0.00062568576995212,0.000405311084009397,0.140769526816785,0.372568457619094,0.28869476168798,0.588023624979613,0.762255413524719,0.217720412145566,0.492679266893313,0.0414351144140668,0.000779897773229618,0.279435623497354,0.645656273824629,0.0287978389761032,0.361439434371535,0.256595674048302,0.228668271075579,0.00232795026970215,0.0119322132469749,0.190669655218487,0.12943005408182
"patient.samples.sample.3.portions.portion.slides.slide.is_derived_from_ffpe",0.00602467766849897,0.21887445461459,0.114034981999292,0.29519329146855,0.20540997494383,0.713649090637357,0.335966501980811,0.015885648547168,0.973023530718348,0.407742338717856,0.788252669343197,0.150491168456925,0.440878812227634,0.0437345299304783,0.0313041960233272,0.186044307114644,0.456808024250254,0.00362365041772513,0.145350453879965,0.997348911620646,0.155607862861678
"patient.samples.sample.3.portions.portion.slides.slide.section_location",0.00602467766849897,0.21887445461459,0.114034981999292,0.29519329146855,0.20540997494383,0.713649090637357,0.335966501980811,0.015885648547168,0.973023530718348,0.407742338717856,0.788252669343197,0.150491168456925,0.440878812227634,0.0437345299304783,0.0313041960233272,0.186044307114644,0.456808024250254,0.00362365041772513,0.145350453879965,0.997348911620646,0.155607862861678
"patient.samples.sample.3.sample_type",0.0291342025994278,0.441591911042979,0.390658785873987,0.668606666842645,0.503506508886287,0.905697996850512,0.709969141509835,0.0943158680645633,0.990445815652552,0.593499884501431,0.600623771729379,0.398661580221832,0.622866379775868,0.117009909773977,0.150825910930452,0.578623435382109,0.805814453363352,0.0114339244166933,0.21852305035895,0.974240275194347,0.409281118228427
"patient.samples.sample.3.vial_number",0.0628393402177511,0.498281900559023,0.282969541212761,0.511810536802426,0.477749691099378,0.91064627329288,0.562779238345278,0.0661346904096212,0.92578090413972,0.547456915069744,0.725252045476094,0.318058184349849,0.647837191093075,0.186457265427727,0.128519807735518,0.27318830131001,0.751992435112694,0.0454114221549105,0.219156672165673,0.996515443445314,0.44601500854113
"patient.samples.sample.bcr_sample_barcode",0.316364013648322,0.386926379930687,0.172280420666145,0.242833377295436,0.299726103659409,0.327986802398615,0.220176881539084,0.24798505288505,0.106683408721662,0.295797313626147,0.999458402734793,0.12475436186965,0.0617884451192399,0.750739090813568,0.470003478249293,0.321929278894825,0.0667627270014813,0.539526792113018,0.999320384562947,0.983636325476909,0.608778974071862
"patient.samples.sample.bcr_sample_uuid",0.316364013648321,0.386926379930686,0.172280420666145,0.242833377295436,0.299726103659408,0.327986802398615,0.220176881539084,0.247985052885048,0.106683408721662,0.295797313626147,0.999458402734793,0.124754361869651,0.0617884451192403,0.750739090813567,0.470003478249293,0.321929278894825,0.0667627270014818,0.539526792113018,0.999320384562947,0.983636325476909,0.608778974071862
"patient.samples.sample.diagnostic_slides.ffpe_slide_uuid",0.931456350747528,0.895743862560179,0.0165354611095332,0.120726709495597,0.153318418734584,0.235365534291185,0.130109453058711,0.018389678023478,0.198941250805297,0.377426859261112,0.928624771908545,0.0976576188936288,0.420677768282945,0.564994627419392,0.0175230181123195,0.00282830224147941,0.00699128995679874,0.736039149512411,0.949759638099647,0.363383676387949,0.999415505278
"patient.samples.sample.oct_embedded",0.000222046292000166,0.0019534372582526,0.0364900371155253,1.35386918725057e-06,4.72489843341723e-07,0.0152372943005538,4.36036128097381e-05,3.09960999868232e-06,0.00248855903896177,2.46147726390419e-08,0.17150903708437,0.0103299135905849,0.000754344569322991,0.000650592546990753,0.15158204880356,0.0328422358295414,0.00235661104437263,6.09076891957158e-06,0.280913822494492,0.0599528389227743,0.00340191378878666
"patient.samples.sample.pathology_report_file_name",0.316364013648322,0.386926379930687,0.172280420666145,0.242833377295436,0.299726103659409,0.327986802398615,0.220176881539084,0.24798505288505,0.106683408721662,0.295797313626147,0.999458402734793,0.12475436186965,0.0617884451192399,0.750739090813568,0.470003478249293,0.321929278894825,0.0667627270014813,0.539526792113018,0.999320384562947,0.983636325476909,0.608778974071862
"patient.samples.sample.pathology_report_uuid",0.316364013648321,0.386926379930688,0.172280420666146,0.242833377295436,0.299726103659409,0.327986802398614,0.220176881539084,0.24798505288505,0.106683408721662,0.295797313626148,0.999458402734793,0.12475436186965,0.0617884451192405,0.750739090813569,0.470003478249292,0.321929278894825,0.0667627270014818,0.539526792113018,0.999320384562947,0.983636325476909,0.608778974071861
"patient.samples.sample.portions.portion.analytes.analyte.2.aliquots.aliquot.2.bcr_aliquot_barcode",0.316364013648322,0.386926379930687,0.172280420666145,0.242833377295436,0.299726103659409,0.327986802398615,0.220176881539084,0.24798505288505,0.106683408721662,0.295797313626147,0.999458402734793,0.12475436186965,0.0617884451192399,0.750739090813568,0.470003478249293,0.321929278894825,0.0667627270014813,0.539526792113018,0.999320384562947,0.983636325476909,0.608778974071862
"patient.samples.sample.portions.portion.analytes.analyte.2.aliquots.aliquot.2.bcr_aliquot_uuid",0.316364013648322,0.386926379930686,0.172280420666146,0.242833377295435,0.299726103659407,0.327986802398615,0.220176881539083,0.247985052885049,0.106683408721661,0.295797313626147,0.999458402734793,0.12475436186965,0.0617884451192404,0.750739090813569,0.470003478249292,0.321929278894825,0.0667627270014815,0.539526792113017,0.999320384562947,0.98363632547691,0.608778974071862
"patient.samples.sample.portions.portion.analytes.analyte.2.aliquots.aliquot.2.plate_id",0.0276670278255777,0.0792349197506052,0.0979453208002677,0.000246040043084358,6.45398633604202e-05,0.183030166770337,0.00487835306977518,8.37580652299226e-06,0.0474138300897127,2.38405831897339e-05,0.285149360516468,0.0285889712379273,0.0722493139335475,0.00749478407236351,0.576399399608739,0.0239762668655317,0.0600849203052028,0.00190187704613146,0.642368818654198,0.392019860486819,0.0449952544251519
"patient.samples.sample.portions.portion.analytes.analyte.2.aliquots.aliquot.2.plate_row",0.0490302537738354,0.639011371960231,0.137686125840625,0.970583654218537,0.952375194332637,0.412301218412973,0.795750454197694,0.330312114653855,0.842969539284252,0.953909085174853,0.4718290421615,0.0522991414004886,0.987147928004989,0.298888012883433,0.443920234847567,0.196209985545675,0.535790789147151,0.127001263541818,0.408931937579509,0.320934401472337,0.0985323212029151
"patient.samples.sample.portions.portion.analytes.analyte.2.aliquots.aliquot.bcr_aliquot_barcode",0.316364013648322,0.386926379930687,0.172280420666145,0.242833377295436,0.299726103659409,0.327986802398615,0.220176881539084,0.24798505288505,0.106683408721662,0.295797313626147,0.999458402734793,0.12475436186965,0.0617884451192399,0.750739090813568,0.470003478249293,0.321929278894825,0.0667627270014813,0.539526792113018,0.999320384562947,0.983636325476909,0.608778974071862
